#Planet: 0.8000 Mjup, 1.5000 Rjup, 0.050 au 
#Star: 1.000 Msun, 1.778 Lsun 
#Spectrum: 1096 ergs/s/cm2, scaled-solar, [0.600,91.200] nm
#Tutorial example planet w/ 10xZ_solar H,He,C,O. Scaled solar spectrum.
r,r/Rp,v,T,rho,heat_ion
43276443665.3,4.036,8.16532e+05,2.45110e+03,2.20495e-18,2.09158e-11
43300443137.3,4.038,8.17327e+05,2.44902e+03,2.20036e-18,2.08595e-11
43324442609.4,4.040,8.18123e+05,2.44695e+03,2.19579e-18,2.08033e-11
43348442081.4,4.042,8.18918e+05,2.44488e+03,2.19122e-18,2.07473e-11
43372441553.4,4.045,8.19714e+05,2.44281e+03,2.18668e-18,2.06915e-11
43396441025.5,4.047,8.20509e+05,2.44075e+03,2.18214e-18,2.06359e-11
43420440497.5,4.049,8.21305e+05,2.43869e+03,2.17762e-18,2.05805e-11
43444439969.5,4.051,8.22101e+05,2.43663e+03,2.17310e-18,2.05253e-11
43468439441.5,4.053,8.22898e+05,2.43458e+03,2.16860e-18,2.04702e-11
43492438913.6,4.056,8.23694e+05,2.43252e+03,2.16412e-18,2.04153e-11
43516438385.6,4.058,8.24491e+05,2.43048e+03,2.15964e-18,2.03607e-11
43540437857.6,4.060,8.25287e+05,2.42843e+03,2.15518e-18,2.03062e-11
43564437329.7,4.062,8.26084e+05,2.42639e+03,2.15073e-18,2.02519e-11
43588436801.7,4.065,8.26881e+05,2.42435e+03,2.14629e-18,2.01978e-11
43612436273.7,4.067,8.27678e+05,2.42231e+03,2.14186e-18,2.01438e-11
43636435745.8,4.069,8.28476e+05,2.42028e+03,2.13745e-18,2.00901e-11
43660435217.8,4.071,8.29273e+05,2.41825e+03,2.13305e-18,2.00365e-11
43684434689.8,4.074,8.30071e+05,2.41622e+03,2.12866e-18,1.99831e-11
43708434161.9,4.076,8.30869e+05,2.41420e+03,2.12428e-18,1.99299e-11
43732433633.9,4.078,8.31667e+05,2.41218e+03,2.11991e-18,1.98768e-11
43756433105.9,4.080,8.32465e+05,2.41016e+03,2.11556e-18,1.98240e-11
43780432578.0,4.083,8.33263e+05,2.40814e+03,2.11121e-18,1.97713e-11
43804432050.0,4.085,8.34061e+05,2.40613e+03,2.10688e-18,1.97188e-11
43828431522.0,4.087,8.34860e+05,2.40412e+03,2.10256e-18,1.96664e-11
43852430994.0,4.089,8.35659e+05,2.40211e+03,2.09825e-18,1.96143e-11
43876430466.1,4.092,8.36458e+05,2.40011e+03,2.09396e-18,1.95623e-11
43900429938.1,4.094,8.37257e+05,2.39811e+03,2.08967e-18,1.95105e-11
43924429410.1,4.096,8.38056e+05,2.39611e+03,2.08540e-18,1.94589e-11
43948428882.2,4.098,8.38855e+05,2.39411e+03,2.08114e-18,1.94074e-11
43972428354.2,4.100,8.39655e+05,2.39212e+03,2.07689e-18,1.93561e-11
43996427826.2,4.103,8.40454e+05,2.39013e+03,2.07265e-18,1.93050e-11
44020427298.3,4.105,8.41254e+05,2.38814e+03,2.06842e-18,1.92540e-11
44044426770.3,4.107,8.42054e+05,2.38616e+03,2.06420e-18,1.92033e-11
44068426242.3,4.109,8.42854e+05,2.38418e+03,2.06000e-18,1.91526e-11
44092425714.4,4.112,8.43654e+05,2.38220e+03,2.05580e-18,1.91022e-11
44116425186.4,4.114,8.44455e+05,2.38023e+03,2.05162e-18,1.90519e-11
44140424658.4,4.116,8.45255e+05,2.37825e+03,2.04745e-18,1.90018e-11
44164424130.5,4.118,8.46056e+05,2.37628e+03,2.04329e-18,1.89519e-11
44188423602.5,4.121,8.46857e+05,2.37432e+03,2.03914e-18,1.89021e-11
44212423074.5,4.123,8.47658e+05,2.37235e+03,2.03500e-18,1.88525e-11
44236422546.6,4.125,8.48459e+05,2.37039e+03,2.03088e-18,1.88030e-11
44260422018.6,4.127,8.49260e+05,2.36844e+03,2.02676e-18,1.87537e-11
44284421490.6,4.130,8.50062e+05,2.36648e+03,2.02265e-18,1.87046e-11
44308420962.6,4.132,8.50864e+05,2.36453e+03,2.01856e-18,1.86557e-11
44332420434.7,4.134,8.51665e+05,2.36258e+03,2.01448e-18,1.86069e-11
44356419906.7,4.136,8.52467e+05,2.36063e+03,2.01041e-18,1.85582e-11
44380419378.7,4.138,8.53269e+05,2.35869e+03,2.00634e-18,1.85098e-11
44404418850.8,4.141,8.54071e+05,2.35675e+03,2.00229e-18,1.84614e-11
44428418322.8,4.143,8.54874e+05,2.35481e+03,1.99825e-18,1.84133e-11
44452417794.8,4.145,8.55676e+05,2.35287e+03,1.99422e-18,1.83653e-11
44476417266.9,4.147,8.56479e+05,2.35094e+03,1.99021e-18,1.83174e-11
44500416738.9,4.150,8.57282e+05,2.34901e+03,1.98620e-18,1.82698e-11
44524416210.9,4.152,8.58085e+05,2.34708e+03,1.98220e-18,1.82222e-11
44548415683.0,4.154,8.58888e+05,2.34516e+03,1.97821e-18,1.81749e-11
44572415155.0,4.156,8.59691e+05,2.34323e+03,1.97424e-18,1.81276e-11
44596414627.0,4.159,8.60494e+05,2.34132e+03,1.97027e-18,1.80806e-11
44620414099.1,4.161,8.61298e+05,2.33940e+03,1.96632e-18,1.80337e-11
44644413571.1,4.163,8.62102e+05,2.33749e+03,1.96237e-18,1.79869e-11
44668413043.1,4.165,8.62906e+05,2.33558e+03,1.95844e-18,1.79403e-11
44692412515.1,4.168,8.63710e+05,2.33367e+03,1.95451e-18,1.78939e-11
44716411987.2,4.170,8.64514e+05,2.33176e+03,1.95060e-18,1.78476e-11
44740411459.2,4.172,8.65318e+05,2.32986e+03,1.94670e-18,1.78014e-11
44764410931.2,4.174,8.66122e+05,2.32796e+03,1.94281e-18,1.77554e-11
44788410403.3,4.177,8.66927e+05,2.32606e+03,1.93892e-18,1.77096e-11
44812409875.3,4.179,8.67732e+05,2.32417e+03,1.93505e-18,1.76639e-11
44836409347.3,4.181,8.68536e+05,2.32228e+03,1.93119e-18,1.76184e-11
44860408819.4,4.183,8.69341e+05,2.32039e+03,1.92734e-18,1.75730e-11
44884408291.4,4.185,8.70147e+05,2.31850e+03,1.92349e-18,1.75277e-11
44908407763.4,4.188,8.70952e+05,2.31662e+03,1.91966e-18,1.74826e-11
44932407235.5,4.190,8.71757e+05,2.31474e+03,1.91584e-18,1.74377e-11
44956406707.5,4.192,8.72563e+05,2.31286e+03,1.91203e-18,1.73928e-11
44980406179.5,4.194,8.73369e+05,2.31098e+03,1.90823e-18,1.73482e-11
45004405651.6,4.197,8.74174e+05,2.30911e+03,1.90443e-18,1.73037e-11
45028405123.6,4.199,8.74980e+05,2.30724e+03,1.90065e-18,1.72593e-11
45052404595.6,4.201,8.75787e+05,2.30537e+03,1.89688e-18,1.72150e-11
45076404067.7,4.203,8.76593e+05,2.30351e+03,1.89312e-18,1.71710e-11
45100403539.7,4.206,8.77399e+05,2.30164e+03,1.88937e-18,1.71270e-11
45124403011.7,4.208,8.78206e+05,2.29978e+03,1.88562e-18,1.70832e-11
45148402483.7,4.210,8.79013e+05,2.29793e+03,1.88189e-18,1.70395e-11
45172401955.8,4.212,8.79819e+05,2.29607e+03,1.87817e-18,1.69960e-11
45196401427.8,4.215,8.80626e+05,2.29422e+03,1.87445e-18,1.69526e-11
45220400899.8,4.217,8.81433e+05,2.29237e+03,1.87075e-18,1.69094e-11
45244400371.9,4.219,8.82241e+05,2.29052e+03,1.86706e-18,1.68663e-11
45268399843.9,4.221,8.83048e+05,2.28868e+03,1.86337e-18,1.68233e-11
45292399315.9,4.224,8.83856e+05,2.28684e+03,1.85970e-18,1.67805e-11
45316398788.0,4.226,8.84663e+05,2.28500e+03,1.85603e-18,1.67378e-11
45340398260.0,4.228,8.85471e+05,2.28316e+03,1.85238e-18,1.66953e-11
45364397732.0,4.230,8.86279e+05,2.28133e+03,1.84873e-18,1.66528e-11
45388397204.1,4.232,8.87087e+05,2.27950e+03,1.84509e-18,1.66106e-11
45412396676.1,4.235,8.87896e+05,2.27767e+03,1.84147e-18,1.65684e-11
45436396148.1,4.237,8.88704e+05,2.27585e+03,1.83785e-18,1.65264e-11
45460395620.2,4.239,8.89512e+05,2.27402e+03,1.83424e-18,1.64845e-11
45484395092.2,4.241,8.90321e+05,2.27220e+03,1.83064e-18,1.64428e-11
45508394564.2,4.244,8.91130e+05,2.27038e+03,1.82705e-18,1.64012e-11
45532394036.2,4.246,8.91939e+05,2.26857e+03,1.82347e-18,1.63597e-11
45556393508.3,4.248,8.92748e+05,2.26675e+03,1.81990e-18,1.63184e-11
45580392980.3,4.250,8.93557e+05,2.26494e+03,1.81633e-18,1.62772e-11
45604392452.3,4.253,8.94366e+05,2.26314e+03,1.81278e-18,1.62361e-11
45628391924.4,4.255,8.95176e+05,2.26133e+03,1.80924e-18,1.61952e-11
45652391396.4,4.257,8.95986e+05,2.25953e+03,1.80570e-18,1.61543e-11
45676390868.4,4.259,8.96795e+05,2.25773e+03,1.80218e-18,1.61137e-11
45700390340.5,4.262,8.97605e+05,2.25593e+03,1.79866e-18,1.60731e-11
45724389812.5,4.264,8.98415e+05,2.25414e+03,1.79515e-18,1.60327e-11
45748389284.5,4.266,8.99225e+05,2.25234e+03,1.79165e-18,1.59924e-11
45772388756.6,4.268,9.00036e+05,2.25055e+03,1.78816e-18,1.59522e-11
45796388228.6,4.271,9.00846e+05,2.24876e+03,1.78468e-18,1.59122e-11
45820387700.6,4.273,9.01657e+05,2.24698e+03,1.78121e-18,1.58722e-11
45844387172.7,4.275,9.02467e+05,2.24520e+03,1.77775e-18,1.58324e-11
45868386644.7,4.277,9.03278e+05,2.24342e+03,1.77429e-18,1.57928e-11
45892386116.7,4.279,9.04089e+05,2.24164e+03,1.77085e-18,1.57532e-11
45916385588.8,4.282,9.04900e+05,2.23986e+03,1.76741e-18,1.57138e-11
45940385060.8,4.284,9.05712e+05,2.23809e+03,1.76399e-18,1.56745e-11
45964384532.8,4.286,9.06523e+05,2.23632e+03,1.76057e-18,1.56354e-11
45988384004.8,4.288,9.07334e+05,2.23455e+03,1.75716e-18,1.55963e-11
46012383476.9,4.291,9.08146e+05,2.23279e+03,1.75376e-18,1.55574e-11
46036382948.9,4.293,9.08958e+05,2.23103e+03,1.75036e-18,1.55186e-11
46060382420.9,4.295,9.09770e+05,2.22926e+03,1.74698e-18,1.54800e-11
46084381893.0,4.297,9.10582e+05,2.22751e+03,1.74360e-18,1.54414e-11
46108381365.0,4.300,9.11394e+05,2.22575e+03,1.74024e-18,1.54030e-11
46132380837.0,4.302,9.12206e+05,2.22400e+03,1.73688e-18,1.53647e-11
46156380309.1,4.304,9.13019e+05,2.22225e+03,1.73353e-18,1.53265e-11
46180379781.1,4.306,9.13831e+05,2.22050e+03,1.73019e-18,1.52884e-11
46204379253.1,4.309,9.14644e+05,2.21875e+03,1.72686e-18,1.52505e-11
46228378725.2,4.311,9.15457e+05,2.21701e+03,1.72353e-18,1.52126e-11
46252378197.2,4.313,9.16270e+05,2.21527e+03,1.72022e-18,1.51749e-11
46276377669.2,4.315,9.17083e+05,2.21353e+03,1.71691e-18,1.51373e-11
46300377141.3,4.318,9.17896e+05,2.21180e+03,1.71361e-18,1.50998e-11
46324376613.3,4.320,9.18709e+05,2.21006e+03,1.71032e-18,1.50625e-11
46348376085.3,4.322,9.19523e+05,2.20833e+03,1.70704e-18,1.50252e-11
46372375557.4,4.324,9.20337e+05,2.20660e+03,1.70376e-18,1.49881e-11
46396375029.4,4.326,9.21150e+05,2.20488e+03,1.70050e-18,1.49511e-11
46420374501.4,4.329,9.21964e+05,2.20315e+03,1.69724e-18,1.49142e-11
46444373973.4,4.331,9.22778e+05,2.20143e+03,1.69399e-18,1.48774e-11
46468373445.5,4.333,9.23592e+05,2.19971e+03,1.69075e-18,1.48408e-11
46492372917.5,4.335,9.24407e+05,2.19799e+03,1.68752e-18,1.48042e-11
46516372389.5,4.338,9.25221e+05,2.19628e+03,1.68429e-18,1.47678e-11
46540371861.6,4.340,9.26035e+05,2.19457e+03,1.68107e-18,1.47315e-11
46564371333.6,4.342,9.26850e+05,2.19286e+03,1.67787e-18,1.46953e-11
46588370805.6,4.344,9.27665e+05,2.19115e+03,1.67467e-18,1.46592e-11
46612370277.7,4.347,9.28480e+05,2.18945e+03,1.67147e-18,1.46232e-11
46636369749.7,4.349,9.29295e+05,2.18774e+03,1.66829e-18,1.45873e-11
46660369221.7,4.351,9.30110e+05,2.18604e+03,1.66511e-18,1.45516e-11
46684368693.8,4.353,9.30925e+05,2.18434e+03,1.66194e-18,1.45159e-11
46708368165.8,4.356,9.31741e+05,2.18265e+03,1.65878e-18,1.44804e-11
46732367637.8,4.358,9.32556e+05,2.18096e+03,1.65563e-18,1.44449e-11
46756367109.9,4.360,9.33372e+05,2.17927e+03,1.65249e-18,1.44096e-11
46780366581.9,4.362,9.34188e+05,2.17758e+03,1.64935e-18,1.43744e-11
46804366053.9,4.365,9.35003e+05,2.17589e+03,1.64622e-18,1.43393e-11
46828365525.9,4.367,9.35819e+05,2.17421e+03,1.64310e-18,1.43043e-11
46852364998.0,4.369,9.36636e+05,2.17252e+03,1.63999e-18,1.42694e-11
46876364470.0,4.371,9.37452e+05,2.17085e+03,1.63688e-18,1.42346e-11
46900363942.0,4.373,9.38268e+05,2.16917e+03,1.63378e-18,1.42000e-11
46924363414.1,4.376,9.39085e+05,2.16749e+03,1.63069e-18,1.41654e-11
46948362886.1,4.378,9.39901e+05,2.16582e+03,1.62761e-18,1.41309e-11
46972362358.1,4.380,9.40718e+05,2.16415e+03,1.62454e-18,1.40966e-11
46996361830.2,4.382,9.41535e+05,2.16248e+03,1.62147e-18,1.40623e-11
47020361302.2,4.385,9.42352e+05,2.16082e+03,1.61841e-18,1.40282e-11
47044360774.2,4.387,9.43169e+05,2.15915e+03,1.61536e-18,1.39942e-11
47068360246.3,4.389,9.43987e+05,2.15749e+03,1.61232e-18,1.39602e-11
47092359718.3,4.391,9.44804e+05,2.15584e+03,1.60928e-18,1.39264e-11
47116359190.3,4.394,9.45621e+05,2.15418e+03,1.60625e-18,1.38927e-11
47140358662.4,4.396,9.46439e+05,2.15252e+03,1.60323e-18,1.38591e-11
47164358134.4,4.398,9.47257e+05,2.15087e+03,1.60022e-18,1.38255e-11
47188357606.4,4.400,9.48075e+05,2.14922e+03,1.59721e-18,1.37921e-11
47212357078.5,4.403,9.48893e+05,2.14758e+03,1.59421e-18,1.37588e-11
47236356550.5,4.405,9.49711e+05,2.14593e+03,1.59122e-18,1.37256e-11
47260356022.5,4.407,9.50529e+05,2.14429e+03,1.58824e-18,1.36925e-11
47284355494.5,4.409,9.51347e+05,2.14265e+03,1.58526e-18,1.36595e-11
47308354966.6,4.412,9.52166e+05,2.14101e+03,1.58229e-18,1.36266e-11
47332354438.6,4.414,9.52985e+05,2.13937e+03,1.57933e-18,1.35938e-11
47356353910.6,4.416,9.53803e+05,2.13774e+03,1.57637e-18,1.35611e-11
47380353382.7,4.418,9.54622e+05,2.13611e+03,1.57343e-18,1.35285e-11
47404352854.7,4.420,9.55441e+05,2.13448e+03,1.57049e-18,1.34960e-11
47428352326.7,4.423,9.56260e+05,2.13285e+03,1.56755e-18,1.34635e-11
47452351798.8,4.425,9.57079e+05,2.13122e+03,1.56463e-18,1.34312e-11
47476351270.8,4.427,9.57899e+05,2.12960e+03,1.56171e-18,1.33990e-11
47500350742.8,4.429,9.58718e+05,2.12798e+03,1.55880e-18,1.33669e-11
47524350214.9,4.432,9.59538e+05,2.12636e+03,1.55589e-18,1.33349e-11
47548349686.9,4.434,9.60357e+05,2.12475e+03,1.55300e-18,1.33030e-11
47572349158.9,4.436,9.61177e+05,2.12313e+03,1.55011e-18,1.32711e-11
47596348631.0,4.438,9.61997e+05,2.12152e+03,1.54722e-18,1.32394e-11
47620348103.0,4.441,9.62817e+05,2.11991e+03,1.54435e-18,1.32078e-11
47644347575.0,4.443,9.63637e+05,2.11830e+03,1.54148e-18,1.31762e-11
47668347047.0,4.445,9.64458e+05,2.11670e+03,1.53862e-18,1.31448e-11
47692346519.1,4.447,9.65278e+05,2.11510e+03,1.53576e-18,1.31135e-11
47716345991.1,4.450,9.66099e+05,2.11349e+03,1.53292e-18,1.30822e-11
47740345463.1,4.452,9.66919e+05,2.11190e+03,1.53008e-18,1.30510e-11
47764344935.2,4.454,9.67740e+05,2.11030e+03,1.52724e-18,1.30200e-11
47788344407.2,4.456,9.68561e+05,2.10870e+03,1.52442e-18,1.29890e-11
47812343879.2,4.459,9.69382e+05,2.10711e+03,1.52160e-18,1.29581e-11
47836343351.3,4.461,9.70203e+05,2.10552e+03,1.51878e-18,1.29274e-11
47860342823.3,4.463,9.71024e+05,2.10393e+03,1.51598e-18,1.28967e-11
47884342295.3,4.465,9.71845e+05,2.10235e+03,1.51318e-18,1.28661e-11
47908341767.4,4.467,9.72667e+05,2.10076e+03,1.51039e-18,1.28356e-11
47932341239.4,4.470,9.73488e+05,2.09918e+03,1.50760e-18,1.28051e-11
47956340711.4,4.472,9.74310e+05,2.09760e+03,1.50482e-18,1.27748e-11
47980340183.5,4.474,9.75132e+05,2.09603e+03,1.50205e-18,1.27446e-11
48004339655.5,4.476,9.75954e+05,2.09445e+03,1.49928e-18,1.27144e-11
48028339127.5,4.479,9.76776e+05,2.09288e+03,1.49653e-18,1.26844e-11
48052338599.6,4.481,9.77598e+05,2.09131e+03,1.49377e-18,1.26544e-11
48076338071.6,4.483,9.78420e+05,2.08974e+03,1.49103e-18,1.26246e-11
48100337543.6,4.485,9.79242e+05,2.08817e+03,1.48829e-18,1.25948e-11
48124337015.6,4.488,9.80065e+05,2.08661e+03,1.48556e-18,1.25651e-11
48148336487.7,4.490,9.80887e+05,2.08504e+03,1.48283e-18,1.25355e-11
48172335959.7,4.492,9.81710e+05,2.08348e+03,1.48012e-18,1.25060e-11
48196335431.7,4.494,9.82533e+05,2.08193e+03,1.47740e-18,1.24765e-11
48220334903.8,4.497,9.83356e+05,2.08037e+03,1.47470e-18,1.24472e-11
48244334375.8,4.499,9.84179e+05,2.07881e+03,1.47200e-18,1.24179e-11
48268333847.8,4.501,9.85002e+05,2.07726e+03,1.46931e-18,1.23888e-11
48292333319.9,4.503,9.85825e+05,2.07571e+03,1.46662e-18,1.23597e-11
48316332791.9,4.506,9.86649e+05,2.07416e+03,1.46394e-18,1.23307e-11
48340332263.9,4.508,9.87472e+05,2.07262e+03,1.46127e-18,1.23018e-11
48364331736.0,4.510,9.88296e+05,2.07108e+03,1.45860e-18,1.22730e-11
48388331208.0,4.512,9.89119e+05,2.06953e+03,1.45594e-18,1.22442e-11
48412330680.0,4.514,9.89943e+05,2.06799e+03,1.45329e-18,1.22156e-11
48436330152.1,4.517,9.90767e+05,2.06646e+03,1.45064e-18,1.21870e-11
48460329624.1,4.519,9.91591e+05,2.06492e+03,1.44800e-18,1.21585e-11
48484329096.1,4.521,9.92415e+05,2.06339e+03,1.44537e-18,1.21301e-11
48508328568.1,4.523,9.93240e+05,2.06186e+03,1.44274e-18,1.21018e-11
48532328040.2,4.526,9.94064e+05,2.06033e+03,1.44012e-18,1.20736e-11
48556327512.2,4.528,9.94889e+05,2.05880e+03,1.43750e-18,1.20454e-11
48580326984.2,4.530,9.95713e+05,2.05727e+03,1.43489e-18,1.20174e-11
48604326456.3,4.532,9.96538e+05,2.05575e+03,1.43229e-18,1.19894e-11
48628325928.3,4.535,9.97363e+05,2.05423e+03,1.42969e-18,1.19615e-11
48652325400.3,4.537,9.98188e+05,2.05271e+03,1.42710e-18,1.19337e-11
48676324872.4,4.539,9.99013e+05,2.05119e+03,1.42452e-18,1.19060e-11
48700324344.4,4.541,9.99838e+05,2.04968e+03,1.42194e-18,1.18783e-11
48724323816.4,4.544,1.00066e+06,2.04816e+03,1.41937e-18,1.18507e-11
48748323288.5,4.546,1.00149e+06,2.04665e+03,1.41680e-18,1.18232e-11
48772322760.5,4.548,1.00231e+06,2.04514e+03,1.41424e-18,1.17958e-11
48796322232.5,4.550,1.00314e+06,2.04364e+03,1.41169e-18,1.17685e-11
48820321704.6,4.553,1.00396e+06,2.04213e+03,1.40914e-18,1.17413e-11
48844321176.6,4.555,1.00479e+06,2.04063e+03,1.40660e-18,1.17141e-11
48868320648.6,4.557,1.00562e+06,2.03913e+03,1.40406e-18,1.16870e-11
48892320120.7,4.559,1.00644e+06,2.03763e+03,1.40153e-18,1.16600e-11
48916319592.7,4.561,1.00727e+06,2.03613e+03,1.39901e-18,1.16331e-11
48940319064.7,4.564,1.00809e+06,2.03464e+03,1.39649e-18,1.16062e-11
48964318536.7,4.566,1.00892e+06,2.03314e+03,1.39398e-18,1.15794e-11
48988318008.8,4.568,1.00975e+06,2.03165e+03,1.39148e-18,1.15528e-11
49012317480.8,4.570,1.01057e+06,2.03016e+03,1.38898e-18,1.15261e-11
49036316952.8,4.573,1.01140e+06,2.02867e+03,1.38649e-18,1.14996e-11
49060316424.9,4.575,1.01223e+06,2.02719e+03,1.38400e-18,1.14731e-11
49084315896.9,4.577,1.01305e+06,2.02571e+03,1.38152e-18,1.14468e-11
49108315368.9,4.579,1.01388e+06,2.02422e+03,1.37904e-18,1.14204e-11
49132314841.0,4.582,1.01471e+06,2.02274e+03,1.37657e-18,1.13942e-11
49156314313.0,4.584,1.01554e+06,2.02127e+03,1.37411e-18,1.13681e-11
49180313785.0,4.586,1.01636e+06,2.01979e+03,1.37165e-18,1.13420e-11
49204313257.1,4.588,1.01719e+06,2.01832e+03,1.36920e-18,1.13160e-11
49228312729.1,4.591,1.01802e+06,2.01685e+03,1.36675e-18,1.12901e-11
49252312201.1,4.593,1.01885e+06,2.01538e+03,1.36431e-18,1.12642e-11
49276311673.2,4.595,1.01967e+06,2.01391e+03,1.36187e-18,1.12384e-11
49300311145.2,4.597,1.02050e+06,2.01244e+03,1.35944e-18,1.12127e-11
49324310617.2,4.600,1.02133e+06,2.01098e+03,1.35702e-18,1.11871e-11
49348310089.3,4.602,1.02216e+06,2.00952e+03,1.35460e-18,1.11616e-11
49372309561.3,4.604,1.02298e+06,2.00806e+03,1.35219e-18,1.11361e-11
49396309033.3,4.606,1.02381e+06,2.00660e+03,1.34979e-18,1.11107e-11
49420308505.3,4.608,1.02464e+06,2.00514e+03,1.34738e-18,1.10853e-11
49444307977.4,4.611,1.02547e+06,2.00369e+03,1.34499e-18,1.10601e-11
49468307449.4,4.613,1.02630e+06,2.00224e+03,1.34260e-18,1.10349e-11
49492306921.4,4.615,1.02713e+06,2.00078e+03,1.34022e-18,1.10098e-11
49516306393.5,4.617,1.02796e+06,1.99934e+03,1.33784e-18,1.09847e-11
49540305865.5,4.620,1.02878e+06,1.99789e+03,1.33547e-18,1.09598e-11
49564305337.5,4.622,1.02961e+06,1.99644e+03,1.33310e-18,1.09349e-11
49588304809.6,4.624,1.03044e+06,1.99500e+03,1.33074e-18,1.09101e-11
49612304281.6,4.626,1.03127e+06,1.99356e+03,1.32838e-18,1.08853e-11
49636303753.6,4.629,1.03210e+06,1.99212e+03,1.32603e-18,1.08606e-11
49660303225.7,4.631,1.03293e+06,1.99068e+03,1.32369e-18,1.08360e-11
49684302697.7,4.633,1.03376e+06,1.98925e+03,1.32135e-18,1.08115e-11
49708302169.7,4.635,1.03459e+06,1.98781e+03,1.31901e-18,1.07870e-11
49732301641.8,4.638,1.03542e+06,1.98638e+03,1.31668e-18,1.07626e-11
49756301113.8,4.640,1.03625e+06,1.98495e+03,1.31436e-18,1.07383e-11
49780300585.8,4.642,1.03708e+06,1.98353e+03,1.31204e-18,1.07140e-11
49804300057.8,4.644,1.03791e+06,1.98210e+03,1.30973e-18,1.06898e-11
49828299529.9,4.647,1.03874e+06,1.98067e+03,1.30742e-18,1.06657e-11
49852299001.9,4.649,1.03957e+06,1.97925e+03,1.30512e-18,1.06417e-11
49876298473.9,4.651,1.04040e+06,1.97783e+03,1.30283e-18,1.06177e-11
49900297946.0,4.653,1.04123e+06,1.97641e+03,1.30053e-18,1.05938e-11
49924297418.0,4.655,1.04206e+06,1.97500e+03,1.29825e-18,1.05699e-11
49948296890.0,4.658,1.04289e+06,1.97358e+03,1.29597e-18,1.05461e-11
49972296362.1,4.660,1.04372e+06,1.97217e+03,1.29369e-18,1.05224e-11
49996295834.1,4.662,1.04455e+06,1.97076e+03,1.29142e-18,1.04988e-11
50020295306.1,4.664,1.04538e+06,1.96935e+03,1.28916e-18,1.04752e-11
50044294778.2,4.667,1.04621e+06,1.96794e+03,1.28690e-18,1.04517e-11
50068294250.2,4.669,1.04704e+06,1.96653e+03,1.28465e-18,1.04283e-11
50092293722.2,4.671,1.04787e+06,1.96513e+03,1.28240e-18,1.04049e-11
50116293194.3,4.673,1.04871e+06,1.96373e+03,1.28016e-18,1.03816e-11
50140292666.3,4.676,1.04954e+06,1.96233e+03,1.27792e-18,1.03583e-11
50164292138.3,4.678,1.05037e+06,1.96093e+03,1.27568e-18,1.03352e-11
50188291610.4,4.680,1.05120e+06,1.95953e+03,1.27346e-18,1.03121e-11
50212291082.4,4.682,1.05203e+06,1.95814e+03,1.27123e-18,1.02890e-11
50236290554.4,4.685,1.05286e+06,1.95674e+03,1.26902e-18,1.02660e-11
50260290026.4,4.687,1.05370e+06,1.95535e+03,1.26680e-18,1.02431e-11
50284289498.5,4.689,1.05453e+06,1.95396e+03,1.26460e-18,1.02203e-11
50308288970.5,4.691,1.05536e+06,1.95257e+03,1.26239e-18,1.01975e-11
50332288442.5,4.694,1.05619e+06,1.95119e+03,1.26020e-18,1.01748e-11
50356287914.6,4.696,1.05702e+06,1.94980e+03,1.25800e-18,1.01521e-11
50380287386.6,4.698,1.05786e+06,1.94842e+03,1.25582e-18,1.01295e-11
50404286858.6,4.700,1.05869e+06,1.94704e+03,1.25364e-18,1.01070e-11
50428286330.7,4.702,1.05952e+06,1.94566e+03,1.25146e-18,1.00845e-11
50452285802.7,4.705,1.06035e+06,1.94429e+03,1.24929e-18,1.00621e-11
50476285274.7,4.707,1.06119e+06,1.94291e+03,1.24712e-18,1.00398e-11
50500284746.8,4.709,1.06202e+06,1.94154e+03,1.24496e-18,1.00175e-11
50524284218.8,4.711,1.06285e+06,1.94017e+03,1.24280e-18,9.99531e-12
50548283690.8,4.714,1.06368e+06,1.93880e+03,1.24065e-18,9.97316e-12
50572283162.9,4.716,1.06452e+06,1.93743e+03,1.23850e-18,9.95108e-12
50596282634.9,4.718,1.06535e+06,1.93606e+03,1.23636e-18,9.92905e-12
50620282106.9,4.720,1.06618e+06,1.93470e+03,1.23422e-18,9.90709e-12
50644281578.9,4.723,1.06702e+06,1.93333e+03,1.23209e-18,9.88519e-12
50668281051.0,4.725,1.06785e+06,1.93197e+03,1.22996e-18,9.86335e-12
50692280523.0,4.727,1.06868e+06,1.93061e+03,1.22784e-18,9.84157e-12
50716279995.0,4.729,1.06952e+06,1.92925e+03,1.22572e-18,9.81985e-12
50740279467.1,4.732,1.07035e+06,1.92790e+03,1.22361e-18,9.79820e-12
50764278939.1,4.734,1.07118e+06,1.92654e+03,1.22150e-18,9.77660e-12
50788278411.1,4.736,1.07202e+06,1.92519e+03,1.21940e-18,9.75507e-12
50812277883.2,4.738,1.07285e+06,1.92384e+03,1.21730e-18,9.73359e-12
50836277355.2,4.741,1.07369e+06,1.92249e+03,1.21520e-18,9.71218e-12
50860276827.2,4.743,1.07452e+06,1.92114e+03,1.21312e-18,9.69082e-12
50884276299.3,4.745,1.07535e+06,1.91980e+03,1.21103e-18,9.66952e-12
50908275771.3,4.747,1.07619e+06,1.91845e+03,1.20895e-18,9.64829e-12
50932275243.3,4.749,1.07702e+06,1.91711e+03,1.20688e-18,9.62711e-12
50956274715.4,4.752,1.07786e+06,1.91577e+03,1.20481e-18,9.60599e-12
