#Planet: 0.8000 Mjup, 1.5000 Rjup, 0.050 au 
#Star: 1.000 Msun, 1.778 Lsun 
#Spectrum: 1096 ergs/s/cm2, scaled-solar, [0.620,91.165] nm
#Tutorial example planet w/ 10xZ_solar H,He,C,O. Scaled solar spectrum.
r,r/Rp,v,T,rho,heat_ion
14696316008.0,1.370,2.63496e+04,8.67846e+03,5.96783e-16,2.28011e-08
14732957091.8,1.374,2.69785e+04,8.68084e+03,5.79975e-16,2.22957e-08
14770241144.4,1.377,2.76267e+04,8.68309e+03,5.63510e-16,2.17902e-08
14808179448.5,1.381,2.82947e+04,8.68518e+03,5.47390e-16,2.12851e-08
14846783484.6,1.384,2.89831e+04,8.68712e+03,5.31615e-16,2.07808e-08
14886064935.1,1.388,2.96922e+04,8.68889e+03,5.16183e-16,2.02779e-08
14926035686.8,1.392,3.04226e+04,8.69047e+03,5.01095e-16,1.97769e-08
14966707835.6,1.396,3.11748e+04,8.69187e+03,4.86350e-16,1.92782e-08
15008093689.3,1.400,3.19493e+04,8.69305e+03,4.71945e-16,1.87824e-08
15050205771.9,1.403,3.27466e+04,8.69402e+03,4.57880e-16,1.82898e-08
15093056827.1,1.407,3.35673e+04,8.69476e+03,4.44153e-16,1.78011e-08
15136659822.2,1.412,3.44118e+04,8.69525e+03,4.30760e-16,1.73166e-08
15181027952.0,1.416,3.52807e+04,8.69547e+03,4.17699e-16,1.68368e-08
15226174642.9,1.420,3.61743e+04,8.69541e+03,4.04967e-16,1.63621e-08
15272113557.0,1.424,3.70934e+04,8.69506e+03,3.92561e-16,1.58928e-08
15318858596.0,1.428,3.80382e+04,8.69439e+03,3.80476e-16,1.54295e-08
15366423905.6,1.433,3.90094e+04,8.69338e+03,3.68710e-16,1.49724e-08
15414823879.6,1.437,4.00074e+04,8.69203e+03,3.57258e-16,1.45219e-08
15464073164.6,1.442,4.10327e+04,8.69030e+03,3.46116e-16,1.40784e-08
15514186664.0,1.447,4.20857e+04,8.68817e+03,3.35278e-16,1.36421e-08
15565179542.9,1.451,4.31670e+04,8.68564e+03,3.24741e-16,1.32132e-08
15617067232.5,1.456,4.42770e+04,8.68266e+03,3.14499e-16,1.27921e-08
15669865434.6,1.461,4.54162e+04,8.67923e+03,3.04547e-16,1.23790e-08
15723590126.7,1.466,4.65850e+04,8.67532e+03,2.94881e-16,1.19741e-08
15778257566.6,1.471,4.77839e+04,8.67090e+03,2.85493e-16,1.15775e-08
15833884297.4,1.477,4.90132e+04,8.66596e+03,2.76380e-16,1.11894e-08
15890487152.6,1.482,5.02735e+04,8.66046e+03,2.67535e-16,1.08099e-08
15948083260.9,1.487,5.15651e+04,8.65438e+03,2.58953e-16,1.04392e-08
16006690051.7,1.493,5.28884e+04,8.64771e+03,2.50628e-16,1.00773e-08
16066325260.2,1.498,5.42439e+04,8.64040e+03,2.42554e-16,9.72427e-09
16127006932.7,1.504,5.56320e+04,8.63244e+03,2.34725e-16,9.38017e-09
16188753432.6,1.510,5.70529e+04,8.62381e+03,2.27136e-16,9.04502e-09
16251583444.9,1.515,5.85071e+04,8.61447e+03,2.19781e-16,8.71880e-09
16315515983.0,1.521,5.99950e+04,8.60440e+03,2.12654e-16,8.40150e-09
16380570393.8,1.527,6.15168e+04,8.59357e+03,2.05749e-16,8.09308e-09
16446766363.5,1.534,6.30729e+04,8.58196e+03,1.99060e-16,7.79350e-09
16514123923.9,1.540,6.46637e+04,8.56955e+03,1.92582e-16,7.50267e-09
16582663458.5,1.546,6.62895e+04,8.55630e+03,1.86309e-16,7.22052e-09
16652405708.1,1.553,6.79506e+04,8.54219e+03,1.80235e-16,6.94695e-09
16723371777.7,1.559,6.96472e+04,8.52720e+03,1.74354e-16,6.68185e-09
16795583142.6,1.566,7.13798e+04,8.51131e+03,1.68663e-16,6.42510e-09
16869061655.0,1.573,7.31484e+04,8.49448e+03,1.63153e-16,6.17658e-09
16943829550.4,1.580,7.49536e+04,8.47670e+03,1.57822e-16,5.93613e-09
17019909454.7,1.587,7.67955e+04,8.45795e+03,1.52662e-16,5.70362e-09
17097324390.6,1.594,7.86743e+04,8.43820e+03,1.47670e-16,5.47890e-09
17176097784.9,1.602,8.05905e+04,8.41744e+03,1.42839e-16,5.26179e-09
17256253475.6,1.609,8.25442e+04,8.39564e+03,1.38165e-16,5.05214e-09
17337815718.9,1.617,8.45357e+04,8.37279e+03,1.33644e-16,4.84977e-09
17420809196.5,1.624,8.65653e+04,8.34887e+03,1.29270e-16,4.65452e-09
17505259023.5,1.632,8.86332e+04,8.32387e+03,1.25038e-16,4.46620e-09
17591190755.4,1.640,9.07399e+04,8.29777e+03,1.20945e-16,4.28464e-09
17678630396.5,1.649,9.28854e+04,8.27056e+03,1.16985e-16,4.10966e-09
17767604407.1,1.657,9.50702e+04,8.24223e+03,1.13154e-16,3.94108e-09
17858139712.0,1.665,9.72945e+04,8.21277e+03,1.09449e-16,3.77871e-09
17950263708.4,1.674,9.95587e+04,8.18217e+03,1.05865e-16,3.62237e-09
18044004274.3,1.683,1.01863e+05,8.15043e+03,1.02397e-16,3.47190e-09
18139389776.7,1.692,1.04208e+05,8.11754e+03,9.90428e-17,3.32710e-09
18236449080.8,1.701,1.06594e+05,8.08351e+03,9.57977e-17,3.18780e-09
18335211557.9,1.710,1.09022e+05,8.04833e+03,9.26582e-17,3.05382e-09
18435707094.9,1.719,1.11491e+05,8.01200e+03,8.96207e-17,2.92501e-09
18537966103.1,1.729,1.14002e+05,7.97453e+03,8.66819e-17,2.80118e-09
18642019527.5,1.738,1.16557e+05,7.93593e+03,8.38382e-17,2.68216e-09
18747898856.0,1.748,1.19154e+05,7.89619e+03,8.10866e-17,2.56780e-09
18855636129.3,1.758,1.21796e+05,7.85533e+03,7.84239e-17,2.45794e-09
18965263950.0,1.769,1.24482e+05,7.81336e+03,7.58469e-17,2.35242e-09
19076815492.9,1.779,1.27213e+05,7.77030e+03,7.33529e-17,2.25108e-09
19190324515.2,1.790,1.29990e+05,7.72615e+03,7.09390e-17,2.15379e-09
19305825366.2,1.800,1.32814e+05,7.68092e+03,6.86023e-17,2.06038e-09
19423352998.1,1.811,1.35685e+05,7.63465e+03,6.63404e-17,1.97073e-09
19542942976.1,1.822,1.38604e+05,7.58734e+03,6.41507e-17,1.88469e-09
19664631490.0,1.834,1.41573e+05,7.53902e+03,6.20306e-17,1.80214e-09
19788455364.4,1.845,1.44591e+05,7.48970e+03,5.99779e-17,1.72293e-09
19914452069.9,1.857,1.47660e+05,7.43941e+03,5.79902e-17,1.64696e-09
20042659734.9,1.869,1.50781e+05,7.38817e+03,5.60655e-17,1.57409e-09
20173117156.9,1.881,1.53956e+05,7.33600e+03,5.42015e-17,1.50421e-09
20305863813.9,1.894,1.57184e+05,7.28293e+03,5.23962e-17,1.43720e-09
20440939876.9,1.906,1.60468e+05,7.22899e+03,5.06477e-17,1.37297e-09
20578386221.8,1.919,1.63809e+05,7.17419e+03,4.89542e-17,1.31139e-09
20718244441.7,1.932,1.67207e+05,7.11856e+03,4.73137e-17,1.25237e-09
20860556859.6,1.945,1.70665e+05,7.06214e+03,4.57246e-17,1.19581e-09
21005366541.2,1.959,1.74184e+05,7.00495e+03,4.41852e-17,1.14162e-09
21152717307.8,1.973,1.77765e+05,6.94701e+03,4.26939e-17,1.08969e-09
21302653749.7,1.986,1.81410e+05,6.88836e+03,4.12492e-17,1.03996e-09
21455221239.9,2.001,1.85120e+05,6.82902e+03,3.98495e-17,9.92319e-10
21610465947.2,2.015,1.88898e+05,6.76902e+03,3.84934e-17,9.46698e-10
21768434850.9,2.030,1.92744e+05,6.70838e+03,3.71796e-17,9.03014e-10
21929175754.4,2.045,1.96661e+05,6.64715e+03,3.59068e-17,8.61193e-10
22092737300.2,2.060,2.00650e+05,6.58534e+03,3.46736e-17,8.21159e-10
22259168984.2,2.076,2.04714e+05,6.52299e+03,3.34789e-17,7.82843e-10
22428521170.8,2.091,2.08854e+05,6.46012e+03,3.23215e-17,7.46177e-10
22600845108.4,2.108,2.13073e+05,6.39676e+03,3.12002e-17,7.11094e-10
22776192944.5,2.124,2.17372e+05,6.33294e+03,3.01139e-17,6.77533e-10
22954617741.7,2.141,2.21754e+05,6.26868e+03,2.90616e-17,6.45432e-10
23136173493.8,2.157,2.26221e+05,6.20403e+03,2.80423e-17,6.14734e-10
23320915142.1,2.175,2.30775e+05,6.13899e+03,2.70550e-17,5.85380e-10
23508898591.8,2.192,2.35420e+05,6.07361e+03,2.60988e-17,5.57319e-10
23700180729.4,2.210,2.40156e+05,6.00791e+03,2.51726e-17,5.30497e-10
23894819439.3,2.228,2.44988e+05,5.94191e+03,2.42758e-17,5.04864e-10
24092873621.9,2.247,2.49917e+05,5.87565e+03,2.34073e-17,4.80373e-10
24294403211.1,2.265,2.54946e+05,5.80915e+03,2.25664e-17,4.56977e-10
24499469192.5,2.285,2.60078e+05,5.74243e+03,2.17522e-17,4.34630e-10
24708133621.8,2.304,2.65316e+05,5.67554e+03,2.09641e-17,4.13291e-10
24920459643.7,2.324,2.70663e+05,5.60848e+03,2.02012e-17,3.92918e-10
25136511511.0,2.344,2.76122e+05,5.54129e+03,1.94628e-17,3.73471e-10
25356354603.8,2.364,2.81696e+05,5.47399e+03,1.87482e-17,3.54911e-10
25580055449.7,2.385,2.87388e+05,5.40662e+03,1.80568e-17,3.37202e-10
25807681743.5,2.407,2.93201e+05,5.33918e+03,1.73879e-17,3.20309e-10
26039302368.2,2.428,2.99140e+05,5.27172e+03,1.67408e-17,3.04197e-10
26252351969.5,2.448,3.04623e+05,5.21069e+03,1.61737e-17,2.90267e-10
26465401570.9,2.468,3.10126e+05,5.15061e+03,1.56319e-17,2.77127e-10
26697022195.6,2.490,3.16133e+05,5.08637e+03,1.50699e-17,2.63678e-10
26924648489.4,2.511,3.22060e+05,5.02432e+03,1.45435e-17,2.51249e-10
27148349335.3,2.532,3.27908e+05,4.96435e+03,1.40496e-17,2.39741e-10
27368192428.1,2.552,3.33678e+05,4.90640e+03,1.35857e-17,2.29067e-10
27584244295.4,2.572,3.39372e+05,4.85037e+03,1.31493e-17,2.19151e-10
27796570317.3,2.592,3.44989e+05,4.79619e+03,1.27383e-17,2.09924e-10
28005234746.6,2.612,3.50530e+05,4.74378e+03,1.23508e-17,2.01324e-10
28210300727.9,2.631,3.55996e+05,4.69306e+03,1.19850e-17,1.93298e-10
28411830317.1,2.649,3.61389e+05,4.64398e+03,1.16392e-17,1.85795e-10
28609884499.8,2.668,3.66708e+05,4.59647e+03,1.13121e-17,1.78774e-10
28804523209.7,2.686,3.71954e+05,4.55045e+03,1.10024e-17,1.72193e-10
28995805347.3,2.704,3.77128e+05,4.50589e+03,1.07087e-17,1.66018e-10
29183788797.0,2.721,3.82230e+05,4.46271e+03,1.04301e-17,1.60216e-10
29368530445.3,2.739,3.87262e+05,4.42086e+03,1.01654e-17,1.54759e-10
29550086197.4,2.756,3.92224e+05,4.38030e+03,9.91386e-18,1.49620e-10
29728510994.6,2.772,3.97116e+05,4.34097e+03,9.67453e-18,1.44776e-10
29903858830.7,2.789,4.01939e+05,4.30282e+03,9.44666e-18,1.40204e-10
30076182768.3,2.805,4.06694e+05,4.26582e+03,9.22952e-18,1.35885e-10
30245534954.9,2.820,4.11382e+05,4.22991e+03,9.02245e-18,1.31801e-10
30411966638.9,2.836,4.16003e+05,4.19506e+03,8.82483e-18,1.27936e-10
30575528184.6,2.851,4.20558e+05,4.16123e+03,8.63611e-18,1.24274e-10
30736269088.2,2.866,4.25047e+05,4.12838e+03,8.45575e-18,1.20801e-10
30894237991.8,2.881,4.29472e+05,4.09648e+03,8.28327e-18,1.17505e-10
31049482699.2,2.895,4.33832e+05,4.06548e+03,8.11822e-18,1.14375e-10
31202050189.3,2.910,4.38129e+05,4.03537e+03,7.96017e-18,1.11400e-10
31351986631.3,2.924,4.42363e+05,4.00610e+03,7.80875e-18,1.08569e-10
31499337397.9,2.937,4.46535e+05,3.97766e+03,7.66358e-18,1.05873e-10
31644147079.5,2.951,4.50646e+05,3.95000e+03,7.52433e-18,1.03305e-10
31786459497.4,2.964,4.54696e+05,3.92310e+03,7.39069e-18,1.00857e-10
31926317717.3,2.977,4.58685e+05,3.89694e+03,7.26235e-18,9.85206e-11
32063764062.2,2.990,4.62616e+05,3.87149e+03,7.13904e-18,9.62900e-11
32198840125.2,3.003,4.66488e+05,3.84672e+03,7.02051e-18,9.41588e-11
32331586782.2,3.015,4.70301e+05,3.82262e+03,6.90652e-18,9.21214e-11
32462044204.2,3.027,4.74058e+05,3.79916e+03,6.79683e-18,9.01724e-11
32590251869.2,3.039,4.77757e+05,3.77632e+03,6.69124e-18,8.83067e-11
32716248574.7,3.051,4.81401e+05,3.75408e+03,6.58954e-18,8.65199e-11
32840072449.0,3.062,4.84989e+05,3.73243e+03,6.49155e-18,8.48076e-11
32961760962.9,3.074,4.88523e+05,3.71133e+03,6.39710e-18,8.31658e-11
33081350941.0,3.085,4.92003e+05,3.69077e+03,6.30601e-18,8.15907e-11
33198878572.8,3.096,4.95429e+05,3.67075e+03,6.21814e-18,8.00789e-11
33314379423.8,3.107,4.98803e+05,3.65123e+03,6.13332e-18,7.86270e-11
33427888446.1,3.117,5.02125e+05,3.63221e+03,6.05144e-18,7.72319e-11
33539439989.1,3.128,5.05396e+05,3.61366e+03,5.97235e-18,7.58909e-11
33649067809.8,3.138,5.08616e+05,3.59558e+03,5.89593e-18,7.46011e-11
33756805083.0,3.148,5.11786e+05,3.57795e+03,5.82207e-18,7.33601e-11
33862684411.6,3.158,5.14906e+05,3.56075e+03,5.75065e-18,7.21655e-11
33966737836.0,3.167,5.17978e+05,3.54398e+03,5.68158e-18,7.10150e-11
34068996844.2,3.177,5.21002e+05,3.52761e+03,5.61474e-18,6.99065e-11
34169492381.2,3.186,5.23979e+05,3.51165e+03,5.55005e-18,6.88381e-11
34268254858.3,3.196,5.26909e+05,3.49607e+03,5.48742e-18,6.78079e-11
34365314162.3,3.205,5.29793e+05,3.48086e+03,5.42677e-18,6.68141e-11
34460699664.8,3.213,5.32631e+05,3.46602e+03,5.36801e-18,6.58551e-11
34554440230.7,3.222,5.35425e+05,3.45153e+03,5.31106e-18,6.49293e-11
34646564227.0,3.231,5.38174e+05,3.43738e+03,5.25587e-18,6.40353e-11
34737099531.9,3.239,5.40880e+05,3.42357e+03,5.20235e-18,6.31715e-11
34826073542.6,3.248,5.43543e+05,3.41008e+03,5.15045e-18,6.23368e-11
34913513183.6,3.256,5.46163e+05,3.39691e+03,5.10010e-18,6.15298e-11
34999444915.6,3.264,5.48742e+05,3.38404e+03,5.05123e-18,6.07494e-11
35083894742.6,3.272,5.51279e+05,3.37147e+03,5.00381e-18,5.99944e-11
35166888220.2,3.279,5.53776e+05,3.35919e+03,4.95776e-18,5.92639e-11
35248450463.4,3.287,5.56233e+05,3.34718e+03,4.91305e-18,5.85567e-11
35328606154.1,3.294,5.58650e+05,3.33546e+03,4.86962e-18,5.78719e-11
35407379548.5,3.302,5.61029e+05,3.32399e+03,4.82742e-18,5.72087e-11
35484794484.4,3.309,5.63369e+05,3.31279e+03,4.78641e-18,5.65661e-11
35560874388.6,3.316,5.65671e+05,3.30184e+03,4.74656e-18,5.59433e-11
35635642284.1,3.323,5.67937e+05,3.29113e+03,4.70781e-18,5.53396e-11
35709120796.4,3.330,5.70165e+05,3.28067e+03,4.67012e-18,5.47542e-11
35781332161.4,3.337,5.72358e+05,3.27043e+03,4.63347e-18,5.41864e-11
35852298231.0,3.343,5.74515e+05,3.26042e+03,4.59782e-18,5.36356e-11
35922040480.6,3.350,5.76637e+05,3.25063e+03,4.56313e-18,5.31010e-11
35990580015.1,3.356,5.78725e+05,3.24106e+03,4.52937e-18,5.25821e-11
36057937575.6,3.362,5.80778e+05,3.23169e+03,4.49651e-18,5.20783e-11
36124133545.3,3.369,5.82798e+05,3.22253e+03,4.46452e-18,5.15891e-11
36189187956.0,3.375,5.84785e+05,3.21357e+03,4.43336e-18,5.11139e-11
36253120494.2,3.381,5.86740e+05,3.20480e+03,4.40302e-18,5.06521e-11
36315950506.5,3.386,5.88663e+05,3.19622e+03,4.37347e-18,5.02034e-11
36377697006.3,3.392,5.90554e+05,3.18782e+03,4.34468e-18,4.97673e-11
36438378678.9,3.398,5.92414e+05,3.17960e+03,4.31662e-18,4.93433e-11
36498013887.4,3.403,5.94244e+05,3.17156e+03,4.28928e-18,4.89310e-11
36556620678.2,3.409,5.96044e+05,3.16369e+03,4.26263e-18,4.85299e-11
36614216786.5,3.414,5.97814e+05,3.15598e+03,4.23664e-18,4.81398e-11
36670819641.6,3.420,5.99555e+05,3.14844e+03,4.21131e-18,4.77602e-11
36726446372.5,3.425,6.01267e+05,3.14106e+03,4.18660e-18,4.73908e-11
36781113812.4,3.430,6.02951e+05,3.13383e+03,4.16251e-18,4.70312e-11
36834838504.5,3.435,6.04608e+05,3.12675e+03,4.13901e-18,4.66812e-11
36887636706.6,3.440,6.06237e+05,3.11981e+03,4.11608e-18,4.63403e-11
36939524396.1,3.445,6.07839e+05,3.11302e+03,4.09370e-18,4.60084e-11
36990517275.1,3.449,6.09414e+05,3.10638e+03,4.07187e-18,4.56850e-11
37040630774.5,3.454,6.10964e+05,3.09986e+03,4.05056e-18,4.53700e-11
37089880059.5,3.459,6.12488e+05,3.09349e+03,4.02976e-18,4.50631e-11
37138280033.5,3.463,6.13987e+05,3.08724e+03,4.00945e-18,4.47639e-11
37185845343.1,3.468,6.15460e+05,3.08112e+03,3.98962e-18,4.44724e-11
37232590382.0,3.472,6.16910e+05,3.07513e+03,3.97026e-18,4.41881e-11
37278529296.1,3.476,6.18335e+05,3.06925e+03,3.95136e-18,4.39110e-11
37323675987.1,3.480,6.19736e+05,3.06350e+03,3.93289e-18,4.36408e-11
37368044116.9,3.485,6.21115e+05,3.05786e+03,3.91485e-18,4.33773e-11
37411647112.0,3.489,6.22470e+05,3.05234e+03,3.89722e-18,4.31202e-11
37454498167.2,3.493,6.23803e+05,3.04692e+03,3.88000e-18,4.28694e-11
37496610249.8,3.497,6.25113e+05,3.04162e+03,3.86318e-18,4.26247e-11
37537996103.5,3.500,6.26402e+05,3.03642e+03,3.84673e-18,4.23859e-11
37578668252.3,3.504,6.27669e+05,3.03132e+03,3.83066e-18,4.21529e-11
37618639004.0,3.508,6.28915e+05,3.02633e+03,3.81495e-18,4.19255e-11
37657920454.4,3.512,6.30140e+05,3.02143e+03,3.79960e-18,4.17034e-11
37696524490.6,3.515,6.31345e+05,3.01664e+03,3.78458e-18,4.14866e-11
37734462794.7,3.519,6.32529e+05,3.01193e+03,3.76990e-18,4.12749e-11
37771746847.3,3.522,6.33694e+05,3.00732e+03,3.75555e-18,4.10682e-11
37808387931.0,3.526,6.34839e+05,3.00280e+03,3.74151e-18,4.08663e-11
37844397134.1,3.529,6.35965e+05,2.99837e+03,3.72778e-18,4.06691e-11
37879785353.3,3.532,6.37072e+05,2.99403e+03,3.71436e-18,4.04765e-11
37914563297.5,3.536,6.38161e+05,2.98977e+03,3.70122e-18,4.02882e-11
37948741491.2,3.539,6.39231e+05,2.98559e+03,3.68837e-18,4.01043e-11
37982330277.0,3.542,6.40284e+05,2.98150e+03,3.67580e-18,3.99246e-11
38015339819.4,3.545,6.41319e+05,2.97748e+03,3.66350e-18,3.97490e-11
38047780107.6,3.548,6.42336e+05,2.97354e+03,3.65146e-18,3.95773e-11
38079660958.3,3.551,6.43336e+05,2.96968e+03,3.63968e-18,3.94095e-11
38110992019.2,3.554,6.44320e+05,2.96589e+03,3.62815e-18,3.92454e-11
38141782771.5,3.557,6.45287e+05,2.96218e+03,3.61687e-18,3.90850e-11
38172042532.8,3.560,6.46237e+05,2.95853e+03,3.60582e-18,3.89282e-11
38201780460.2,3.562,6.47172e+05,2.95496e+03,3.59501e-18,3.87748e-11
38231005552.9,3.565,6.48091e+05,2.95145e+03,3.58443e-18,3.86248e-11
38259726654.6,3.568,6.48994e+05,2.94802e+03,3.57407e-18,3.84781e-11
38287952456.8,3.570,6.49883e+05,2.94464e+03,3.56392e-18,3.83346e-11
38315691501.0,3.573,6.50756e+05,2.94133e+03,3.55399e-18,3.81942e-11
38342952181.5,3.576,6.51614e+05,2.93809e+03,3.54426e-18,3.80569e-11
38369742747.6,3.578,6.52458e+05,2.93491e+03,3.53473e-18,3.79225e-11
38396071306.5,3.580,6.53288e+05,2.93178e+03,3.52540e-18,3.77911e-11
38421945825.7,3.583,6.54104e+05,2.92872e+03,3.51627e-18,3.76624e-11
38447374135.1,3.585,6.54906e+05,2.92571e+03,3.50732e-18,3.75365e-11
38472363929.7,3.588,6.55695e+05,2.92276e+03,3.49855e-18,3.74133e-11
38496922771.7,3.590,6.56470e+05,2.91987e+03,3.48996e-18,3.72927e-11
38521058093.0,3.592,6.57232e+05,2.91703e+03,3.48155e-18,3.71746e-11
38544777197.2,3.594,6.57981e+05,2.91424e+03,3.47330e-18,3.70591e-11
38568087262.0,3.596,6.58718e+05,2.91150e+03,3.46523e-18,3.69459e-11
38590995341.5,3.599,6.59442e+05,2.90882e+03,3.45732e-18,3.68352e-11
38613508367.8,3.601,6.60153e+05,2.90619e+03,3.44956e-18,3.67267e-11
38635633153.8,3.603,6.60853e+05,2.90360e+03,3.44196e-18,3.66205e-11
38657376394.7,3.605,6.61541e+05,2.90107e+03,3.43452e-18,3.65165e-11
38678744670.3,3.607,6.62217e+05,2.89858e+03,3.42722e-18,3.64147e-11
38699744446.9,3.609,6.62882e+05,2.89614e+03,3.42007e-18,3.63150e-11
38720382079.4,3.611,6.63536e+05,2.89374e+03,3.41306e-18,3.62173e-11
38740663813.0,3.613,6.64178e+05,2.89139e+03,3.40619e-18,3.61216e-11
38760595785.1,3.614,6.64810e+05,2.88908e+03,3.39945e-18,3.60278e-11
38780184027.6,3.616,6.65431e+05,2.88681e+03,3.39285e-18,3.59360e-11
38799434468.0,3.618,6.66041e+05,2.88459e+03,3.38638e-18,3.58461e-11
38818352931.8,3.620,6.66641e+05,2.88240e+03,3.38003e-18,3.57579e-11
38836945144.0,3.622,6.67231e+05,2.88026e+03,3.37381e-18,3.56716e-11
38855216730.8,3.623,6.67811e+05,2.87815e+03,3.36771e-18,3.55870e-11
38873173221.5,3.625,6.68381e+05,2.87609e+03,3.36173e-18,3.55041e-11
38890820050.0,3.627,6.68941e+05,2.87406e+03,3.35587e-18,3.54228e-11
38908162556.3,3.628,6.69492e+05,2.87207e+03,3.35012e-18,3.53432e-11
38925205988.7,3.630,6.70034e+05,2.87012e+03,3.34448e-18,3.52652e-11
38941955504.7,3.631,6.70566e+05,2.86820e+03,3.33895e-18,3.51887e-11
38958416172.8,3.633,6.71089e+05,2.86632e+03,3.33353e-18,3.51138e-11
38974592974.4,3.634,6.71604e+05,2.86447e+03,3.32821e-18,3.50403e-11
38990490804.7,3.636,6.72109e+05,2.86265e+03,3.32300e-18,3.49683e-11
39006114474.7,3.637,6.72606e+05,2.86087e+03,3.31788e-18,3.48977e-11
39021468712.2,3.639,6.73095e+05,2.85912e+03,3.31287e-18,3.48285e-11
39036558163.7,3.640,6.73575e+05,2.85740e+03,3.30794e-18,3.47607e-11
39051387395.5,3.642,6.74047e+05,2.85572e+03,3.30312e-18,3.46941e-11
39065960895.0,3.643,6.74511e+05,2.85406e+03,3.29838e-18,3.46289e-11
39080283072.5,3.644,6.74967e+05,2.85243e+03,3.29374e-18,3.45650e-11
39094358262.0,3.646,6.75416e+05,2.85084e+03,3.28918e-18,3.45023e-11
39108190722.8,3.647,6.75857e+05,2.84927e+03,3.28471e-18,3.44408e-11
39121784640.8,3.648,6.76290e+05,2.84773e+03,3.28033e-18,3.43805e-11
39135144129.8,3.649,6.76716e+05,2.84622e+03,3.27602e-18,3.43214e-11
39148273232.5,3.651,6.77135e+05,2.84474e+03,3.27180e-18,3.42634e-11
39161175921.9,3.652,6.77546e+05,2.84328e+03,3.26766e-18,3.42066e-11
39173856102.6,3.653,6.77951e+05,2.84185e+03,3.26360e-18,3.41508e-11
39186317611.8,3.654,6.78348e+05,2.84044e+03,3.25961e-18,3.40961e-11
39198564220.5,3.655,6.78739e+05,2.83906e+03,3.25570e-18,3.40425e-11
39210599634.7,3.656,6.79123e+05,2.83771e+03,3.25186e-18,3.39898e-11
39222427496.4,3.658,6.79501e+05,2.83638e+03,3.24809e-18,3.39382e-11
39234051384.9,3.659,6.79872e+05,2.83507e+03,3.24439e-18,3.38876e-11
39245474817.9,3.660,6.80237e+05,2.83378e+03,3.24077e-18,3.38379e-11
39256701252.1,3.661,6.80596e+05,2.83252e+03,3.23721e-18,3.37892e-11
39267734084.8,3.662,6.80948e+05,2.83129e+03,3.23371e-18,3.37414e-11
39278576654.7,3.663,6.81295e+05,2.83007e+03,3.23028e-18,3.36945e-11
39289232243.0,3.664,6.81636e+05,2.82888e+03,3.22692e-18,3.36485e-11
39299704074.2,3.665,6.81970e+05,2.82770e+03,3.22362e-18,3.36034e-11
39309995317.1,3.666,6.82299e+05,2.82655e+03,3.22037e-18,3.35591e-11
39320109086.1,3.667,6.82623e+05,2.82542e+03,3.21719e-18,3.35156e-11
39330048441.6,3.668,6.82941e+05,2.82431e+03,3.21407e-18,3.34730e-11
39339816391.6,3.668,6.83254e+05,2.82322e+03,3.21100e-18,3.34312e-11
39349415891.9,3.669,6.83561e+05,2.82215e+03,3.20799e-18,3.33901e-11
39358849847.4,3.670,6.83863e+05,2.82109e+03,3.20504e-18,3.33498e-11
39368121113.0,3.671,6.84160e+05,2.82006e+03,3.20214e-18,3.33103e-11
39377232494.3,3.672,6.84451e+05,2.81904e+03,3.19930e-18,3.32715e-11
39386186748.5,3.673,6.84738e+05,2.81805e+03,3.19650e-18,3.32335e-11
39394986585.3,3.674,6.85020e+05,2.81707e+03,3.19376e-18,3.31961e-11
39403634667.7,3.674,6.85297e+05,2.81610e+03,3.19107e-18,3.31594e-11
39412133612.7,3.675,6.85569e+05,2.81516e+03,3.18842e-18,3.31235e-11
39420485992.1,3.676,6.85837e+05,2.81423e+03,3.18583e-18,3.30881e-11
39428694333.6,3.677,6.86100e+05,2.81332e+03,3.18328e-18,3.30535e-11
39436761121.1,3.677,6.86359e+05,2.81242e+03,3.18078e-18,3.30195e-11
39444688795.6,3.678,6.86613e+05,2.81154e+03,3.17832e-18,3.29861e-11
39452479756.3,3.679,6.86863e+05,2.81068e+03,3.17591e-18,3.29533e-11
39460136360.7,3.680,6.87108e+05,2.80983e+03,3.17355e-18,3.29211e-11
39467660925.9,3.680,6.87350e+05,2.80899e+03,3.17122e-18,3.28895e-11
39475055728.9,3.681,6.87587e+05,2.80817e+03,3.16894e-18,3.28585e-11
39482323007.5,3.682,6.87820e+05,2.80737e+03,3.16670e-18,3.28281e-11
39489464960.8,3.682,6.88050e+05,2.80658e+03,3.16450e-18,3.27982e-11
39496483750.1,3.683,6.88275e+05,2.80580e+03,3.16234e-18,3.27689e-11
39503381499.3,3.684,6.88496e+05,2.80504e+03,3.16022e-18,3.27401e-11
39510160295.9,3.684,6.88714e+05,2.80429e+03,3.15814e-18,3.27119e-11
39516822191.2,3.685,6.88928e+05,2.80355e+03,3.15609e-18,3.26841e-11
39523369201.2,3.686,6.89138e+05,2.80283e+03,3.15408e-18,3.26569e-11
39529803307.0,3.686,6.89345e+05,2.80212e+03,3.15211e-18,3.26302e-11
39536126455.7,3.687,6.89548e+05,2.80142e+03,3.15017e-18,3.26039e-11
39542340560.9,3.687,6.89748e+05,2.80073e+03,3.14827e-18,3.25781e-11
39548447502.9,3.688,6.89944e+05,2.80006e+03,3.14640e-18,3.25528e-11
39554449129.8,3.688,6.90137e+05,2.79940e+03,3.14457e-18,3.25280e-11
